event_name,athlete_name,club_name,rank_position,age_at_event,birth_year_estimated,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,source_id
men 30-34 50 LC Meter breaststroke,"Gutierrez, Enzo",Natacion Master Recoleta,10,31,1995,"47,45",47450,"46,18",46180,valid,2
men 30-34 50 LC Meter breaststroke,"Poncelion, Erickson",Lozada Swim Team,11,33,1993,"53,90",53900,"49,13",49130,valid,2
men 30-34 50 LC Meter breaststroke,"Rivera, Ignacio",Natacion Buin,12,30,1996,"50,00",50000,"49,34",49340,valid,2
men 30-34 50 LC Meter breaststroke,"Salvador, Camilo",Stadio Italiano,,31,1995,"42,00",42000,DQ,,dsq,2
men 35-39 50 LC Meter breaststroke,"Curletti, Nahuel",Ironswim Master,1,39,1987,"33,46",33460,"35,30",35300,valid,2
men 35-39 50 LC Meter breaststroke,"Ballestero, David",Delfines de las Condes,2,36,1990,"37,00",37000,"36,10",36100,valid,2
men 35-39 50 LC Meter breaststroke,"Campos, Alfredo",Lozada Swim Team,3,38,1988,"35,00",35000,"36,17",36170,valid,2
men 35-39 50 LC Meter breaststroke,"Faundez, Cristobal",Ironswim Master,4,35,1991,"42,00",42000,"39,85",39850,valid,2
men 35-39 50 LC Meter breaststroke,"Garcia, Felipe",Condrictios Team,5,36,1990,"48,00",48000,"42,40",42400,valid,2
men 35-39 50 LC Meter breaststroke,"Rojas, Deninson",Goura Swim Team,6,39,1987,"41,00",41000,"43,14",43140,valid,2
men 35-39 50 LC Meter breaststroke,"Ames, Javier",Copiapo Swim,7,35,1991,"40,00",40000,"43,25",43250,valid,2
men 35-39 50 LC Meter breaststroke,"Alfaro, Mauricio",Copiapo Swim,8,36,1990,"50,00",50000,"43,42",43420,valid,2
men 35-39 50 LC Meter breaststroke,"Pinña, Manuel",Stadio Italiano,9,36,1990,"55,00",55000,"47,83",47830,valid,2
men 35-39 50 LC Meter breaststroke,"Gangas, Pablo",CS Maipu,10,36,1990,"54,87",54870,"50,44",50440,valid,2
men 35-39 50 LC Meter breaststroke,"Araneda, Andres",Lo Que Boto La Ola,11,36,1990,"51,57",51570,"51,77",51770,valid,2
men 40-44 50 LC Meter breaststroke,"Daga Leppe, Alberto",Club Deportivo UC,1,40,1986,"35,00",35000,"32,04",32040,valid,2
men 40-44 50 LC Meter breaststroke,"Montero, Francisco",Estadio Espanñol,2,40,1986,"34,20",34200,"34,47",34470,valid,2
men 40-44 50 LC Meter breaststroke,"Hernandez, Williams",Ironswim Master,3,41,1985,"38,00",38000,"35,17",35170,valid,2
men 40-44 50 LC Meter breaststroke,"Soto, Alejandro",Master U de Chile,4,40,1986,"36,24",36240,"37,44",37440,valid,2
men 40-44 50 LC Meter breaststroke,"Gomez, Carlos",Nunoa Master,5,43,1983,"38,10",38100,"37,60",37600,valid,2
men 40-44 50 LC Meter breaststroke,"Peraza, Jaiker",Lozada Swim Team,6,42,1984,"44,00",44000,"39,38",39380,valid,2
men 40-44 50 LC Meter breaststroke,"Baeza, Matias",Delfines de las Condes,7,40,1986,"41,47",41470,"42,57",42570,valid,2
men 40-44 50 LC Meter breaststroke,"Molina, Diego",Natacion Master Recoleta,8,40,1986,"47,45",47450,"52,97",52970,valid,2
men 40-44 50 LC Meter breaststroke,"Aranguiz, Jose",Natacion Master Recoleta,9,44,1982,"1:00,00",60000,"54,50",54500,valid,2
men 40-44 50 LC Meter breaststroke,"Medina, Christopher",CS Maipu,10,43,1983,"58,30",58300,"58,49",58490,valid,2
men 45-49 50 LC Meter breaststroke,"Matulic, Juan Pablo",Ironswim Master,1,45,1981,"35,00",35000,"36,16",36160,valid,2
men 45-49 50 LC Meter breaststroke,"Valenzuela, Patricio",Ironswim Master,2,48,1978,"35,00",35000,"36,58",36580,valid,2
men 45-49 50 LC Meter breaststroke,"Winter, Juan Enrique",Club Deportivo UC,3,46,1980,"40,00",40000,"41,02",41020,valid,2
men 45-49 50 LC Meter breaststroke,"Cerrada, Yorggyn",Natacion Master Recoleta,4,47,1979,"40,00",40000,"41,83",41830,valid,2
men 45-49 50 LC Meter breaststroke,"Rojas, Freddy",Cien por Ciento Swim,5,47,1979,"44,00",44000,"42,48",42480,valid,2
men 45-49 50 LC Meter breaststroke,"Sepulveda, Matias C",Africa Natacion,6,47,1979,"40,00",40000,"43,67",43670,valid,2
men 45-49 50 LC Meter breaststroke,"Escobillana, Leonardo",Mantarrayas Arica,7,49,1977,"44,00",44000,"43,99",43990,valid,2
men 50-54 50 LC Meter breaststroke,"Casassus, Matias",Estadio Espanñol,1,54,1972,"38,00",38000,"38,83",38830,valid,2
men 50-54 50 LC Meter breaststroke,"Duran R, Fernando Andres",Club Deportivo UC,2,52,1974,"39,35",39350,"39,37",39370,valid,2
men 50-54 50 LC Meter breaststroke,"Zoppi, Giorgio",Delfines de las Condes,3,54,1972,"41,00",41000,"40,79",40790,valid,2
men 50-54 50 LC Meter breaststroke,"Ferrada, Boris",H2o,4,52,1974,"40,00",40000,"41,11",41110,valid,2
men 50-54 50 LC Meter breaststroke,"Navarro, Cesar",Master U de Chile,5,50,1976,"43,00",43000,"41,16",41160,valid,2
men 50-54 50 LC Meter breaststroke,"Lagos, Miguel",H2o,6,54,1972,"43,00",43000,"41,60",41600,valid,2
men 50-54 50 LC Meter breaststroke,"Psijas, Antonio",Stadio Italiano,7,54,1972,"38,00",38000,"41,65",41650,valid,2
men 50-54 50 LC Meter breaststroke,"Cabaret, Sebastian",Tiburones de Curico,8,51,1975,"49,00",49000,"50,21",50210,valid,2
men 50-54 50 LC Meter breaststroke,"Olea, Andres",Condrictios Team,9,54,1972,"53,00",53000,"53,26",53260,valid,2
men 50-54 50 LC Meter breaststroke,"Reveco, Mauricio",Nunoa Master,10,52,1974,"1:09,00",69000,"59,41",59410,valid,2
men 55-59 50 LC Meter breaststroke,"Lecaros, Pablo",Delfines de las Condes,1,57,1969,"39,00",39000,"40,01",40010,valid,2
men 55-59 50 LC Meter breaststroke,"Castilla, Carlo",H2o,2,59,1967,"43,00",43000,"42,06",42060,valid,2
men 55-59 50 LC Meter breaststroke,"Godoy, Eduardo",Master U de Chile,3,55,1971,"43,00",43000,"43,44",43440,valid,2
men 55-59 50 LC Meter breaststroke,"Bennewitz, Rodolfo",Estadio Espanñol,4,59,1967,"43,42",43420,"43,90",43900,valid,2
men 55-59 50 LC Meter breaststroke,"Caraballo, Jairo",Lozada Swim Team,5,57,1969,"46,40",46400,"45,43",45430,valid,2
men 55-59 50 LC Meter breaststroke,"Arrigorriaga, Jaime",Delfines de las Condes,6,58,1968,"42,00",42000,"45,75",45750,valid,2
men 55-59 50 LC Meter breaststroke,"Acevedo, Luis",Natacion Master Recoleta,7,57,1969,"59,01",59010,"1:01,68",61680,valid,2
men 55-59 50 LC Meter breaststroke,"Huenchiun, Pedro",CS Maipu,8,59,1967,"1:06,65",66650,"1:02,88",62880,valid,2
men 60-64 50 LC Meter breaststroke,"Chacon, Yojan",Ironswim Master,1,61,1965,"50,00",50000,"43,26",43260,valid,2
men 60-64 50 LC Meter breaststroke,"Goddard, Felipe",Master NÑ uble,2,62,1964,"1:45,00",105000,"46,69",46690,valid,2
men 60-64 50 LC Meter breaststroke,"Astudillo, Cristian",Delfines de las Condes,3,62,1964,"54,00",54000,"51,69",51690,valid,2
men 60-64 50 LC Meter breaststroke,"Perez, Victor Manuel",Club Deportivo UC,4,63,1963,"50,00",50000,"52,45",52450,valid,2
men 60-64 50 LC Meter breaststroke,"Munñoz, Felipe",CS Maipu,5,63,1963,"58,59",58590,"56,23",56230,valid,2
men 65-69 50 LC Meter breaststroke,"Huber, Harald",Stadio Italiano,1,67,1959,"42,00",42000,"40,79",40790,valid,2
men 65-69 50 LC Meter breaststroke,"Molina, Luis",Master NÑ uble,2,67,1959,"1:52,00",112000,"53,39",53390,valid,2
men 65-69 50 LC Meter breaststroke,"Johnson, Cristian",Ironswim Master,3,68,1958,"50,00",50000,"56,14",56140,valid,2
men 65-69 50 LC Meter breaststroke,"Choppelo, Fernando",Nunoa Master,4,67,1959,"1:10,00",70000,"1:03,98",63980,valid,2
men 65-69 50 LC Meter breaststroke,"Vega, Patricio",Natacion Buin,5,69,1957,"1:10,00",70000,"1:10,77",70770,valid,2
men 65-69 50 LC Meter breaststroke,"Sagredo, Sergio",Nunoa Master,6,65,1961,"58,40",58400,"1:18,13",78130,valid,2
men 70-74 50 LC Meter breaststroke,"Montero, Antonio",Delfines de las Condes,1,72,1954,"46,42",46420,"47,69",47690,valid,2
men 70-74 50 LC Meter breaststroke,"Cruz, Manuel",Stadio Italiano,2,70,1956,"50,00",50000,"51,97",51970,valid,2
men 70-74 50 LC Meter breaststroke,"Bustos, Jose Maria",Stadio Italiano,3,72,1954,"51,00",51000,"52,30",52300,valid,2
men 70-74 50 LC Meter breaststroke,"Trewhela, Heriberto",Tiburones de Curico,4,72,1954,"57,00",57000,"54,58",54580,valid,2
men 70-74 50 LC Meter breaststroke,"Guerrero, Roberto",Master San Bernardo,5,70,1956,"1:10,00",70000,"1:04,03",64030,valid,2
men 70-74 50 LC Meter breaststroke,"Cudworth, Bruce",Delfines de las Condes,6,72,1954,NT,,"1:12,81",72810,valid,2
men 75-79 50 LC Meter breaststroke,"Zepeda, Ricardo",Penalolen Master,1,76,1950,"1:10,00",70000,"1:03,91",63910,valid,2
men 75-79 50 LC Meter breaststroke,"Canepa, Angel",Stadio Italiano,2,79,1947,"1:48,00",108000,"1:42,96",102960,valid,2
men 80-84 50 LC Meter breaststroke,"Ferrando, Nestor",Nunoa Master,1,84,1942,"1:22,30",82300,"1:23,29",83290,valid,2
men 80-84 50 LC Meter breaststroke,"Machuca, Egidio R",Africa Natacion,2,83,1943,"1:40,00",100000,"1:25,05",85050,valid,2
men 85-89 50 LC Meter breaststroke,"Bennewitz, Rolando",Stadio Italiano,1,85,1941,"1:10,00",70000,"1:21,96",81960,valid,2
women 20-24 50 LC Meter butterfly,"Rauch, Emma",Stadio Italiano,1,22,2004,"34,00",34000,"35,41",35410,valid,2
women 20-24 50 LC Meter butterfly,"Vega, Maria Jose",Santiago Deportes,2,24,2002,"40,00",40000,"42,07",42070,valid,2
women 20-24 50 LC Meter butterfly,"Hidalgo, Catalina",Goura Swim Team,3,24,2002,"42,00",42000,"42,98",42980,valid,2
women 25-29 50 LC Meter butterfly,"Saavedra, Victoria",Squadra Proswim,1,27,1999,"33,00",33000,"33,25",33250,valid,2
women 25-29 50 LC Meter butterfly,"Albornoz, Javiera",Lozada Swim Team,2,29,1997,"31,79",31790,"33,74",33740,valid,2
women 25-29 50 LC Meter butterfly,"Collingwood, Camila",Stadio Italiano,3,25,2001,"33,00",33000,"34,01",34010,valid,2
women 25-29 50 LC Meter butterfly,"Badilla, Claudia",Aquamaster Chillan,4,27,1999,"34,00",34000,"34,05",34050,valid,2
women 25-29 50 LC Meter butterfly,"Perea, Rocio",Copiapo Swim,5,26,2000,"33,00",33000,"34,10",34100,valid,2
women 25-29 50 LC Meter butterfly,"Consigliere, Chiara",Stadio Italiano,6,29,1997,"35,87",35870,"35,06",35060,valid,2
women 25-29 50 LC Meter butterfly,"Quispe, Nicole",Goura Swim Team,7,28,1998,"39,00",39000,"37,35",37350,valid,2
women 25-29 50 LC Meter butterfly,"Cardenas, Ambar",Nunoa Master,8,26,2000,"38,20",38200,"37,89",37890,valid,2
women 25-29 50 LC Meter butterfly,"Bustos, Laura",Nunoa Master,9,28,1998,"40,30",40300,"38,49",38490,valid,2
women 25-29 50 LC Meter butterfly,"Aliste, Camila",Goura Swim Team,10,28,1998,"38,00",38000,"39,60",39600,valid,2
women 25-29 50 LC Meter butterfly,"Nunñez, Claudia",Aquateam,11,25,2001,"44,16",44160,"40,84",40840,valid,2
women 25-29 50 LC Meter butterfly,"Rangel, Gabriela",Lozada Swim Team,12,26,2000,"41,99",41990,"42,43",42430,valid,2
women 25-29 50 LC Meter butterfly,"Araya, Sofia",Cien por Ciento Swim,13,27,1999,"44,00",44000,"44,33",44330,valid,2
women 25-29 50 LC Meter butterfly,"Montecinos, Sandra",Nunoa Master,14,28,1998,"47,00",47000,"45,70",45700,valid,2
women 25-29 50 LC Meter butterfly,"Carcamo, Maria Paz",Goura Swim Team,15,27,1999,"52,00",52000,"48,33",48330,valid,2
women 30-34 50 LC Meter butterfly,"Correa, Carolina",Nunoa Master,1,34,1992,"33,30",33300,"34,93",34930,valid,2
women 30-34 50 LC Meter butterfly,"Guzman, Maria",Lozada Swim Team,2,32,1994,"35,50",35500,"35,56",35560,valid,2
women 30-34 50 LC Meter butterfly,"Rojas, Ana",Lozada Swim Team,3,33,1993,"37,90",37900,"35,80",35800,valid,2
women 30-34 50 LC Meter butterfly,"Gomez, Maria Jose",Santiago Deportes,4,30,1996,"40,00",40000,"37,35",37350,valid,2
women 30-34 50 LC Meter butterfly,"Badilla, Estefania",Aquamaster Chillan,5,30,1996,"44,00",44000,"40,83",40830,valid,2
women 30-34 50 LC Meter butterfly,"Rubio, Emilia",Goura Swim Team,6,31,1995,"45,00",45000,"44,83",44830,valid,2
women 30-34 50 LC Meter butterfly,"Gonzalez, Tracy",Nunoa Master,7,34,1992,"55,50",55500,"45,02",45020,valid,2
women 30-34 50 LC Meter butterfly,"Castro, Valentina",Condrictios Team,8,34,1992,"54,50",54500,"48,27",48270,valid,2
women 30-34 50 LC Meter butterfly,"Barria, Jazmin",Manateam Swim,9,33,1993,"49,00",49000,"48,91",48910,valid,2
women 30-34 50 LC Meter butterfly,"Salinas, Consuelo",Santiago Deportes,10,30,1996,"55,00",55000,"52,16",52160,valid,2
women 35-39 50 LC Meter butterfly,"Munñoz, Valentina",Stadio Italiano,1,37,1989,"31,80",31800,"32,83",32830,valid,2
women 35-39 50 LC Meter butterfly,"Calderon, Xiana",Lozada Swim Team,2,35,1991,"33,00",33000,"32,91",32910,valid,2
women 35-39 50 LC Meter butterfly,"Carrenño, Paulina",Squadra Proswim,3,39,1987,"33,00",33000,"33,01",33010,valid,2
women 35-39 50 LC Meter butterfly,"Revilla, Elvismar",Lozada Swim Team,4,35,1991,"33,30",33300,"34,09",34090,valid,2
women 35-39 50 LC Meter butterfly,"Godoy, Marbelys",Nunoa Master,5,38,1988,"34,80",34800,"35,80",35800,valid,2
women 35-39 50 LC Meter butterfly,"Zamorano, Natalia",Stadio Italiano,6,36,1990,"38,00",38000,"37,31",37310,valid,2
women 35-39 50 LC Meter butterfly,"Vacher, Francisca",Golden,7,35,1991,"37,00",37000,"38,33",38330,valid,2
women 35-39 50 LC Meter butterfly,"Ostos, Yamaly",Aguila Natacion,8,37,1989,"39,50",39500,"40,51",40510,valid,2
women 35-39 50 LC Meter butterfly,"Reyes, Maria Jose",Goura Swim Team,9,37,1989,"40,00",40000,"41,34",41340,valid,2
women 35-39 50 LC Meter butterfly,"Raposo, Leslie",Santiago Deportes,10,39,1987,"50,00",50000,"43,57",43570,valid,2
women 35-39 50 LC Meter butterfly,"Espoz, Vaneza",Copiapo Swim,11,37,1989,"45,00",45000,"44,17",44170,valid,2
women 35-39 50 LC Meter butterfly,"Rodriguez, Vanessa",Lozada Swim Team,12,37,1989,"42,00",42000,"45,13",45130,valid,2
women 35-39 50 LC Meter butterfly,"Nunñez, Sabine",Aquateam,13,38,1988,"45,00",45000,"46,04",46040,valid,2
women 35-39 50 LC Meter butterfly,"Puebla, Tania",Aguila Natacion,14,35,1991,"50,00",50000,"52,20",52200,valid,2
women 35-39 50 LC Meter butterfly,"Contreras, Natalia",Condrictios Team,15,38,1988,"54,50",54500,"52,35",52350,valid,2
women 35-39 50 LC Meter butterfly,"Cuesta, Carolina",Nunoa Master,16,39,1987,"50,00",50000,"57,60",57600,valid,2
women 40-44 50 LC Meter butterfly,"Penña, Daniela",Orinoco Swim Team,1,40,1986,"40,06",40060,"39,06",39060,valid,2
women 40-44 50 LC Meter butterfly,"Perez, Daniela",H2o,2,44,1982,"38,00",38000,"40,03",40030,valid,2
women 40-44 50 LC Meter butterfly,"Ortega, Paula",Stadio Italiano,3,40,1986,"39,00",39000,"40,56",40560,valid,2
women 40-44 50 LC Meter butterfly,"Boobier, Ginette",Delfines de las Condes,4,42,1984,"47,00",47000,"49,56",49560,valid,2
women 40-44 50 LC Meter butterfly,"Montero, Maria Antonieta",Cien por Ciento Swim,5,41,1985,"52,00",52000,"53,19",53190,valid,2
women 45-49 50 LC Meter butterfly,"Grinspun, Daphne",Youtopia,1,46,1980,"37,00",37000,"35,76",35760,valid,2
women 45-49 50 LC Meter butterfly,"Flores, Gloria",Lo Que Boto La Ola,2,45,1981,"42,00",42000,"39,15",39150,valid,2
women 45-49 50 LC Meter butterfly,"Meneses, Maria Jose",Squadra Proswim,3,46,1980,"41,00",41000,"39,55",39550,valid,2
women 45-49 50 LC Meter butterfly,"Stuven, Rocio",Nunoa Master,4,45,1981,"42,30",42300,"42,34",42340,valid,2
women 45-49 50 LC Meter butterfly,"Defosse, Carla",Master Providencia,5,45,1981,"44,00",44000,"46,09",46090,valid,2
women 45-49 50 LC Meter butterfly,"Vasquez, Carola",Natacion Master Recoleta,6,49,1977,"51,33",51330,"52,31",52310,valid,2
women 45-49 50 LC Meter butterfly,"Munñoz, Alejandra",Estadio Espanñol,7,48,1978,"52,50",52500,"55,79",55790,valid,2
women 45-49 50 LC Meter butterfly,"Rivas, Carolina",Delfines de las Condes,8,49,1977,"1:10,00",70000,"1:05,15",65150,valid,2
women 50-54 50 LC Meter butterfly,"Dekock, Ariane",Estadio Espanñol,1,52,1974,"42,00",42000,"38,93",38930,valid,2
women 50-54 50 LC Meter butterfly,"Perez, Paula",Lozada Swim Team,2,53,1973,"45,00",45000,"41,84",41840,valid,2
women 50-54 50 LC Meter butterfly,"Castillo, Iza",Lo Que Boto La Ola,3,50,1976,"52,00",52000,"51,62",51620,valid,2
women 50-54 50 LC Meter butterfly,"Cabeza, Marisel",Nunoa Master,4,52,1974,"1:04,00",64000,"1:05,71",65710,valid,2
women 55-59 50 LC Meter butterfly,"Altman, Pamela",Estadio Istaerlita,1,57,1969,"54,00",54000,"53,96",53960,valid,2
women 55-59 50 LC Meter butterfly,"Perez, Paulina",Natacion Master Recoleta,2,56,1970,"58,90",58900,"58,53",58530,valid,2
women 60-64 50 LC Meter butterfly,"Mora, Sonia",Stadio Italiano,1,60,1966,"50,00",50000,"47,20",47200,valid,2
women 60-64 50 LC Meter butterfly,"Soto, Eslavia",Nunoa Master,2,61,1965,"1:38,60",98600,"1:22,51",82510,valid,2
women 60-64 50 LC Meter butterfly,"Rojas, Ivonne",Nunoa Master,3,64,1962,"2:08,00",128000,"1:49,92",109920,valid,2
women 65-69 50 LC Meter butterfly,"Bruzzone, Wanda",Ironswim Master,1,67,1959,NT,,"1:03,89",63890,valid,2
women 70-74 50 LC Meter butterfly,"Hormazabal, Rita",Delfines de las Condes,1,70,1956,"50,00",50000,"48,51",48510,valid,2
women 75-79 50 LC Meter butterfly,"Fernandez, Gladys",Master San Bernardo,1,78,1948,"1:24,00",84000,"1:17,81",77810,valid,2
men 20-24 50 LC Meter butterfly,"Henriquez, Cristian",Ironswim Master,1,23,2003,"27,00",27000,"28,00",28000,valid,2
men 20-24 50 LC Meter butterfly,"Navarrete, Luis",Aquamaster Chillan,2,24,2002,"32,00",32000,"30,51",30510,valid,2
men 20-24 50 LC Meter butterfly,"Gonzalez, Cristopher",Nunoa Master,3,23,2003,"38,00",38000,"36,48",36480,valid,2
men 25-29 50 LC Meter butterfly,"Pinto, Matias",Stadio Italiano,1,29,1997,"27,00",27000,"27,67",27670,valid,2
men 25-29 50 LC Meter butterfly,"Ordenes, Alejandro",Copiapo Swim,2,26,2000,"35,00",35000,"28,97",28970,valid,2
men 25-29 50 LC Meter butterfly,"Fuentes, Marcelo",Goura Swim Team,3,27,1999,"27,00",27000,"29,02",29020,valid,2
men 25-29 50 LC Meter butterfly,"Ortego, Ignacio",Estadio Espanñol,4,26,2000,"27,00",27000,"29,38",29380,valid,2
men 25-29 50 LC Meter butterfly,"Salavery, Matias",Squadra Proswim,5,29,1997,"29,00",29000,"29,45",29450,valid,2
men 25-29 50 LC Meter butterfly,"Mendoza, Nestor",Lozada Swim Team,6,29,1997,"35,40",35400,"29,57",29570,valid,2
men 25-29 50 LC Meter butterfly,"Figueroa, Simon",Goura Swim Team,7,29,1997,"29,80",29800,"30,54",30540,valid,2
men 25-29 50 LC Meter butterfly,"Bulnes, Martin",Golden,8,27,1999,"32,00",32000,"30,72",30720,valid,2
men 25-29 50 LC Meter butterfly,"Barros, Sergio",Estadio Espanñol,9,28,1998,"30,50",30500,"30,85",30850,valid,2
men 25-29 50 LC Meter butterfly,"Espina, Bruno",Estadio Espanñol,10,29,1997,"29,90",29900,"31,47",31470,valid,2
men 25-29 50 LC Meter butterfly,"Guirriman, Alexis",Lozada Swim Team,11,29,1997,"31,50",31500,"31,79",31790,valid,2
men 25-29 50 LC Meter butterfly,"Monsalve, Nicolas",Natacion Master Recoleta,12,27,1999,"39,17",39170,"37,54",37540,valid,2
men 25-29 50 LC Meter butterfly,"Gomez, Cristobal",Condrictios Team,13,25,2001,"45,00",45000,"38,10",38100,valid,2
men 25-29 50 LC Meter butterfly,"Walter, Raul",Cien por Ciento Swim,14,26,2000,"1:00,00",60000,"46,55",46550,valid,2
men 25-29 50 LC Meter butterfly,"Bennewitz, Martin",Estadio Espanñol,15,29,1997,"58,55",58550,"59,75",59750,valid,2
men 30-34 50 LC Meter butterfly,"Torres, Giovanni",Goura Swim Team,1,30,1996,"28,50",28500,"28,96",28960,valid,2
men 30-34 50 LC Meter butterfly,"Hernandez, Carlos",Nunoa Master,2,30,1996,"28,00",28000,"29,41",29410,valid,2
men 30-34 50 LC Meter butterfly,"Diaz, Camilo",Goura Swim Team,3,32,1994,"30,00",30000,"29,43",29430,valid,2
men 30-34 50 LC Meter butterfly,"Garcia, Jose",Lozada Swim Team,4,33,1993,"32,00",32000,"29,81",29810,valid,2
men 30-34 50 LC Meter butterfly,"Ibarra, Gustavo",Goura Swim Team,5,34,1992,"30,00",30000,"30,50",30500,valid,2
men 30-34 50 LC Meter butterfly,"Segovia, Pedro",Lozada Swim Team,6,32,1994,"29,00",29000,"30,68",30680,valid,2
men 30-34 50 LC Meter butterfly,"Nava, Juan",Nunoa Master,7,30,1996,"30,47",30470,"30,80",30800,valid,2
men 30-34 50 LC Meter butterfly,"Swysen, Thibault",Lozada Swim Team,8,31,1995,"30,30",30300,"31,07",31070,valid,2
men 30-34 50 LC Meter butterfly,"Perez, Felipe",Goura Swim Team,9,30,1996,"30,00",30000,"31,43",31430,valid,2
men 30-34 50 LC Meter butterfly,"Lobos, Martin",Goura Swim Team,10,31,1995,"31,80",31800,"32,56",32560,valid,2
men 30-34 50 LC Meter butterfly,"Toro, Javier",Condrictios Team,11,30,1996,"42,00",42000,"32,79",32790,valid,2
men 30-34 50 LC Meter butterfly,"Von Borries, Gert",CS Maipu,12,31,1995,"41,21",41210,"34,61",34610,valid,2
men 30-34 50 LC Meter butterfly,"Zambrano, Henry",Aguila Natacion,13,34,1992,"50,00",50000,"35,57",35570,valid,2
men 30-34 50 LC Meter butterfly,"Perez, Jonathan",Lozada Swim Team,14,34,1992,"39,00",39000,"35,98",35980,valid,2
men 30-34 50 LC Meter butterfly,"Torres, Sergio",Condrictios Team,15,32,1994,"39,00",39000,"36,17",36170,valid,2
men 30-34 50 LC Meter butterfly,"Jorquera, Cristian",Master U de Chile,16,31,1995,"35,00",35000,"37,17",37170,valid,2
men 30-34 50 LC Meter butterfly,"Rivera, Ignacio",Natacion Buin,17,30,1996,"40,00",40000,"38,58",38580,valid,2
men 30-34 50 LC Meter butterfly,"Rabi, Isaac",Goura Swim Team,18,34,1992,"40,00",40000,"38,82",38820,valid,2
men 30-34 50 LC Meter butterfly,"Gutierrez, Enzo",Natacion Master Recoleta,19,31,1995,"37,59",37590,"38,84",38840,valid,2
men 30-34 50 LC Meter butterfly,"Canñete, Rafael",Lozada Swim Team,20,33,1993,"43,50",43500,"41,22",41220,valid,2
men 30-34 50 LC Meter butterfly,"Garcia, Nelvis",Condrictios Team,21,32,1994,"1:20,00",80000,"59,25",59250,valid,2
men 35-39 50 LC Meter butterfly,"Contreras, Freddy",Lozada Swim Team,1,38,1988,"26,50",26500,"27,89",27890,valid,2
men 35-39 50 LC Meter butterfly,"Garcia, Humberto",Goura Swim Team,2,36,1990,"30,00",30000,"28,84",28840,valid,2
men 35-39 50 LC Meter butterfly,"Polo, David",Lozada Swim Team,3,37,1989,"29,80",29800,"29,98",29980,valid,2
men 35-39 50 LC Meter butterfly,"Acosta, Andres",Nunoa Master,4,39,1987,"31,00",31000,"30,15",30150,valid,2
men 35-39 50 LC Meter butterfly,"Garcia, Isai",Lozada Swim Team,5,37,1989,"37,00",37000,"30,18",30180,valid,2
men 35-39 50 LC Meter butterfly,"Contador, Juan Ignacio",Stadio Italiano,6,35,1991,"29,00",29000,"30,24",30240,valid,2
men 35-39 50 LC Meter butterfly,"Navarrete, Walter",Estadio Espanñol,7,36,1990,"34,20",34200,"30,39",30390,valid,2
men 35-39 50 LC Meter butterfly,"Bricenño, Daniel",Cien por Ciento Swim,8,36,1990,"30,00",30000,"30,59",30590,valid,2
men 35-39 50 LC Meter butterfly,"Huerta, Francisco",Estadio Espanñol,9,39,1987,"30,00",30000,"30,81",30810,valid,2
men 35-39 50 LC Meter butterfly,"Ballestero, David",Delfines de las Condes,10,36,1990,"30,00",30000,"30,99",30990,valid,2
men 35-39 50 LC Meter butterfly,"Herrera, Felipe",Master Vitacura,11,36,1990,"30,00",30000,"31,03",31030,valid,2
men 35-39 50 LC Meter butterfly,"Nava, Jose",Nunoa Master,12,35,1991,"30,90",30900,"31,47",31470,valid,2
men 35-39 50 LC Meter butterfly,"Garcia, Felipe",Condrictios Team,13,36,1990,"31,00",31000,"32,14",32140,valid,2
men 35-39 50 LC Meter butterfly,"Campos, Alfredo",Lozada Swim Team,14,38,1988,"34,00",34000,"32,26",32260,valid,2
men 35-39 50 LC Meter butterfly,"Curletti, Nahuel",Ironswim Master,15,39,1987,"32,56",32560,"33,16",33160,valid,2
men 35-39 50 LC Meter butterfly,"Asuaje, Leminyer",Lozada Swim Team,16,35,1991,"31,90",31900,"33,74",33740,valid,2
men 35-39 50 LC Meter butterfly,"Rivera, Camilo",Goura Swim Team,17,36,1990,"34,50",34500,"34,30",34300,valid,2
men 35-39 50 LC Meter butterfly,"Ames, Javier",Copiapo Swim,18,35,1991,"33,00",33000,"34,64",34640,valid,2
men 35-39 50 LC Meter butterfly,"Godoy, Yoser",Goura Swim Team,19,35,1991,"34,00",34000,"34,79",34790,valid,2
men 35-39 50 LC Meter butterfly,"Camiroaga, Jose",Master U de Chile,20,35,1991,"35,00",35000,"34,89",34890,valid,2
men 35-39 50 LC Meter butterfly,"Alfaro, Mauricio",Copiapo Swim,21,36,1990,"35,00",35000,"35,32",35320,valid,2
men 35-39 50 LC Meter butterfly,"Parra, Eliseo",Aguila Natacion,22,35,1991,"37,79",37790,"35,49",35490,valid,2
men 35-39 50 LC Meter butterfly,"Figueroa, Carlos",Copiapo Swim,23,39,1987,"43,00",43000,"36,07",36070,valid,2
men 35-39 50 LC Meter butterfly,"Cisterna, Marcelo",Goura Swim Team,24,38,1988,"33,00",33000,"36,76",36760,valid,2
men 35-39 50 LC Meter butterfly,"Vasquez, Isaias",CS Maipu,25,38,1988,"42,76",42760,"38,57",38570,valid,2
men 35-39 50 LC Meter butterfly,"Le Cerf, Patricio",Orinoco Swim Team,26,36,1990,"41,25",41250,"43,11",43110,valid,2
men 35-39 50 LC Meter butterfly,"Araneda, Andres",Lo Que Boto La Ola,27,36,1990,"49,79",49790,"47,95",47950,valid,2
